IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
120239319,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,03/22/2012 07:00 AM +0000,19:00,NORTHERN,NONE,1100 Block of TURK ST,-122.428693017215,37.7809008387255,"37.7809008387255, -122.428693017215"
120239397,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Saturday,03/24/2012 07:00 AM +0000,11:30,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.456932339929,37.7708918114641,"37.7708918114641, -122.456932339929"
120239397,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,03/24/2012 07:00 AM +0000,11:30,PARK,NONE,100 Block of JOHNFKENNEDY DR,-122.456932339929,37.7708918114641,"37.7708918114641, -122.456932339929"
120239400,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,03/23/2012 07:00 AM +0000,22:45,MISSION,NONE,14TH ST / DOLORES ST,-122.426696478904,37.7678692203902,"37.7678692203902, -122.426696478904"
120239422,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,03/23/2012 07:00 AM +0000,21:30,PARK,NONE,1700 Block of MCALLISTER ST,-122.441069632399,37.7773400029829,"37.7773400029829, -122.441069632399"
120239422,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,03/23/2012 07:00 AM +0000,21:30,PARK,NONE,1700 Block of MCALLISTER ST,-122.441069632399,37.7773400029829,"37.7773400029829, -122.441069632399"
120239444,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Saturday,03/24/2012 07:00 AM +0000,11:00,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41921634903,37.7840808070188,"37.7840808070188, -122.41921634903"
120239444,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/24/2012 07:00 AM +0000,11:00,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41921634903,37.7840808070188,"37.7840808070188, -122.41921634903"
120239444,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,03/24/2012 07:00 AM +0000,11:00,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41921634903,37.7840808070188,"37.7840808070188, -122.41921634903"
120240087,NON-CRIMINAL,TRAFFIC ACCIDENT,Saturday,03/24/2012 07:00 AM +0000,16:30,TENDERLOIN,NONE,TAYLOR ST / OFARRELL ST,-122.411328369311,37.7859963050476,"37.7859963050476, -122.411328369311"
120240297,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/24/2012 07:00 AM +0000,20:26,INGLESIDE,NONE,0 Block of BRADFORD ST,-122.409424636426,37.742797668463,"37.742797668463, -122.409424636426"
120241342,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/24/2012 07:00 AM +0000,23:30,RICHMOND,NONE,200 Block of 24TH AV,-122.473142194679,37.7841316278071,"37.7841316278071, -122.473142194679"
120241499,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,03/25/2012 07:00 AM +0000,11:40,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / EDDY ST,-122.414242955907,37.7837240254478,"37.7837240254478, -122.414242955907"
120241671,DISORDERLY CONDUCT,DISTURBING THE PEACE,Sunday,03/25/2012 07:00 AM +0000,12:49,MISSION,NONE,200 Block of SANCHEZ ST,-122.430978846619,37.764924477597,"37.764924477597, -122.430978846619"
120241706,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,03/24/2012 07:00 AM +0000,23:00,MISSION,NONE,2600 Block of MISSION ST,-122.418563000433,37.7539283000823,"37.7539283000823, -122.418563000433"
120241712,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/25/2012 07:00 AM +0000,10:00,RICHMOND,UNFOUNDED,300 Block of 8TH AV,-122.466521305274,37.7828221606973,"37.7828221606973, -122.466521305274"
120241728,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,03/23/2012 07:00 AM +0000,15:40,CENTRAL,NONE,600 Block of FRONT ST,-122.399565966391,37.7969849776821,"37.7969849776821, -122.399565966391"
120241740,NON-CRIMINAL,LOST PROPERTY,Sunday,03/25/2012 07:00 AM +0000,12:15,CENTRAL,NONE,STOCKTON ST / CLAY ST,-122.407904730522,37.7940589735021,"37.7940589735021, -122.407904730522"
120241803,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,03/25/2012 07:00 AM +0000,10:15,MISSION,NONE,200 Block of LIBERTY ST,-122.425968767943,37.7573038107131,"37.7573038107131, -122.425968767943"
120241922,NON-CRIMINAL,ACCIDENTAL SHOOTING,Sunday,03/25/2012 07:00 AM +0000,14:45,INGLESIDE,DISTRICT ATTORNEY REFUSES TO PROSECUTE,900 Block of PRAGUE ST,-122.435677987369,37.7100539881407,"37.7100539881407, -122.435677987369"
120241972,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,03/25/2012 07:00 AM +0000,15:21,MISSION,"ARREST, CITED",16TH ST / HARRISON ST,-122.413107622693,37.7654480180266,"37.7654480180266, -122.413107622693"
120242049,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,03/25/2012 07:00 AM +0000,10:00,NORTHERN,NONE,2900 Block of VANNESS AV,-122.424693572683,37.8027681517731,"37.8027681517731, -122.424693572683"
120242174,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/25/2012 07:00 AM +0000,13:45,TENDERLOIN,"ARREST, CITED",0 Block of POWELL ST,-122.407689460033,37.7847562787638,"37.7847562787638, -122.407689460033"
120242384,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Sunday,03/25/2012 07:00 AM +0000,16:58,NORTHERN,NONE,2300 Block of FILLMORE ST,-122.434323761001,37.791085275084,"37.791085275084, -122.434323761001"
120242390,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/25/2012 07:00 AM +0000,17:13,SOUTHERN,JUVENILE CITED,800 Block of MARKET ST,-122.407036790381,37.78475328357,"37.78475328357, -122.407036790381"
120242419,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,03/25/2012 07:00 AM +0000,17:45,CENTRAL,"ARREST, CITED",TAYLOR ST / POST ST,-122.411702003165,37.7878718776438,"37.7878718776438, -122.411702003165"
120242685,OTHER OFFENSES,INTERFERRING WITH A FIREMAN,Sunday,03/25/2012 07:00 AM +0000,19:33,SOUTHERN,"ARREST, CITED",0 Block of 6TH ST,-122.409690267641,37.7817019301344,"37.7817019301344, -122.409690267641"
120242782,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,03/25/2012 07:00 AM +0000,18:15,TENDERLOIN,"ARREST, CITED",0 Block of OFARRELL ST,-122.405795379675,37.7867246331696,"37.7867246331696, -122.405795379675"
120242895,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,03/24/2012 07:00 AM +0000,20:30,INGLESIDE,NONE,100 Block of CAYUGA AV,-122.431426929529,37.7308848496231,"37.7308848496231, -122.431426929529"
120243031,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/25/2012 07:00 AM +0000,08:40,NORTHERN,NONE,3100 Block of LAGUNA ST,-122.430983977685,37.7995869628822,"37.7995869628822, -122.430983977685"
120243451,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,03/25/2012 07:00 AM +0000,17:00,PARK,"ARREST, BOOKED",1700 Block of HAIGHT ST,-122.451762215213,37.7694002047046,"37.7694002047046, -122.451762215213"
120243495,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,03/19/2012 07:00 AM +0000,15:00,RICHMOND,NONE,2600 Block of CALIFORNIA ST,-122.438389531172,37.788216328872,"37.788216328872, -122.438389531172"
120243912,NON-CRIMINAL,AIDED CASE,Monday,03/26/2012 07:00 AM +0000,10:45,SOUTHERN,NONE,500 Block of MARKET ST,-122.402089552186,37.7887518153084,"37.7887518153084, -122.402089552186"
120244073,NON-CRIMINAL,LOST PROPERTY,Saturday,03/24/2012 07:00 AM +0000,22:00,INGLESIDE,NONE,0 Block of CORTLAND AV,-122.422681237105,37.7409251559409,"37.7409251559409, -122.422681237105"
120244095,ASSAULT,THREATS AGAINST LIFE,Friday,03/23/2012 07:00 AM +0000,14:00,BAYVIEW,NONE,800 Block of INDIANA ST,-122.391450970915,37.7602584566502,"37.7602584566502, -122.391450970915"
120244120,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Sunday,03/25/2012 07:00 AM +0000,07:30,MISSION,NONE,3900 Block of 21ST ST,-122.434956101952,37.7561071481584,"37.7561071481584, -122.434956101952"
120244136,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,03/22/2012 07:00 AM +0000,17:00,NORTHERN,NONE,WASHINGTON ST / GOUGH ST,-122.426158657654,37.7926332287606,"37.7926332287606, -122.426158657654"
120244186,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,03/24/2012 07:00 AM +0000,00:15,MISSION,NONE,ALAMEDA ST / POTRERO AV,-122.407815467597,37.7683548732689,"37.7683548732689, -122.407815467597"
120244211,ASSAULT,ATTEMPTED MAYHEM WITH A KNIFE,Sunday,03/18/2012 07:00 AM +0000,03:00,NORTHERN,NONE,STEINER ST / VALLEJO ST,-122.436764517192,37.7950141346966,"37.7950141346966, -122.436764517192"
120244227,NON-CRIMINAL,AIDED CASE,Sunday,03/25/2012 07:00 AM +0000,16:00,MISSION,NONE,3500 Block of CESAR CHAVEZ ST,-122.420886575514,37.7480661948618,"37.7480661948618, -122.420886575514"
120244302,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,03/23/2012 07:00 AM +0000,17:00,BAYVIEW,NONE,2500 Block of GRIFFITH ST,-122.386587157666,37.7189100346162,"37.7189100346162, -122.386587157666"
120244302,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,03/23/2012 07:00 AM +0000,17:00,BAYVIEW,NONE,2500 Block of GRIFFITH ST,-122.386587157666,37.7189100346162,"37.7189100346162, -122.386587157666"
120244421,ASSAULT,THREATS AGAINST LIFE,Monday,03/26/2012 07:00 AM +0000,12:50,BAYVIEW,NONE,1400 Block of LASALLE AV,-122.386565860035,37.7351196219842,"37.7351196219842, -122.386565860035"
120244471,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,03/26/2012 07:00 AM +0000,13:06,MISSION,NONE,400 Block of DIAMOND ST,-122.436773801794,37.7547363311152,"37.7547363311152, -122.436773801794"
120244487,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,03/24/2012 07:00 AM +0000,16:00,NORTHERN,NONE,BELCHER ST / 14TH ST,-122.430082260567,37.7676627490086,"37.7676627490086, -122.430082260567"
120244506,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,03/26/2012 07:00 AM +0000,10:30,PARK,NONE,STANYAN ST / HAYES ST,-122.454286690265,37.7728951613405,"37.7728951613405, -122.454286690265"
120244512,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,03/26/2012 07:00 AM +0000,10:15,TARAVAL,NONE,1900 Block of 33RD AV,-122.501991054972,37.7508798770864,"37.7508798770864, -122.501991054972"
120244647,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/24/2012 07:00 AM +0000,20:00,RICHMOND,NONE,ANZA ST / COOK ST,-122.451870110448,37.7804920168281,"37.7804920168281, -122.451870110448"
120244829,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,03/26/2012 07:00 AM +0000,12:15,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120244841,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,03/26/2012 07:00 AM +0000,10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120244841,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,03/26/2012 07:00 AM +0000,10:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120244885,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,03/02/2012 08:00 AM +0000,14:00,BAYVIEW,NONE,0 Block of BALDWIN CT,-122.38062477856,37.7296656711793,"37.7296656711793, -122.38062477856"
120244904,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,03/24/2012 07:00 AM +0000,15:00,BAYVIEW,NONE,200 Block of MISSISSIPPI ST,-122.394812339989,37.7635548279831,"37.7635548279831, -122.394812339989"
120244926,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Monday,03/26/2012 07:00 AM +0000,04:00,TARAVAL,NONE,0 Block of MAJESTIC AV,-122.451452749966,37.7177025438588,"37.7177025438588, -122.451452749966"
120244948,TRESPASS,TRESPASSING,Monday,03/26/2012 07:00 AM +0000,15:17,PARK,"ARREST, CITED",1700 Block of EDDY ST,-122.436023479301,37.7808472657622,"37.7808472657622, -122.436023479301"
120244948,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,03/26/2012 07:00 AM +0000,15:17,PARK,"ARREST, CITED",1700 Block of EDDY ST,-122.436023479301,37.7808472657622,"37.7808472657622, -122.436023479301"
120244954,NON-CRIMINAL,FOUND PROPERTY,Monday,03/26/2012 07:00 AM +0000,13:00,MISSION,NONE,300 Block of NOE ST,-122.433100095615,37.7627500871478,"37.7627500871478, -122.433100095615"
120244982,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,03/25/2012 07:00 AM +0000,17:00,SOUTHERN,NONE,400 Block of BERRY ST,-122.398355300832,37.7719905969093,"37.7719905969093, -122.398355300832"
120244998,FAMILY OFFENSES,MINOR WITHOUT PROPER PARENTAL CARE,Monday,03/26/2012 07:00 AM +0000,15:54,MISSION,JUVENILE BOOKED,1000 Block of POTRERO AV,-122.406656623063,37.7568256145423,"37.7568256145423, -122.406656623063"
120245021,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,03/24/2012 07:00 AM +0000,17:00,RICHMOND,NONE,300 Block of 12TH AV,-122.470804432608,37.7826241457026,"37.7826241457026, -122.470804432608"
120245071,FRAUD,FRAUDULENT CREDIT APPLICATION,Saturday,03/24/2012 07:00 AM +0000,12:00,PARK,NONE,700 Block of BURNETT AV,-122.444999715664,37.7497516436571,"37.7497516436571, -122.444999715664"
120245225,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,03/26/2012 07:00 AM +0000,10:00,INGLESIDE,NONE,100 Block of BLYTHDALE AV,-122.419415305165,37.7107821356591,"37.7107821356591, -122.419415305165"
120245300,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Saturday,03/17/2012 07:00 AM +0000,10:00,MISSION,NONE,2700 Block of HARRISON ST,-122.412118725037,37.753467402939,"37.753467402939, -122.412118725037"
120245344,KIDNAPPING,FALSE IMPRISONMENT,Friday,03/02/2012 08:00 AM +0000,17:00,SOUTHERN,NONE,100 Block of SPEAR ST,-122.394011730443,37.7925429967421,"37.7925429967421, -122.394011730443"
120245394,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,03/25/2012 07:00 AM +0000,09:00,BAYVIEW,NONE,1000 Block of SHAFTER AV,-122.381063098355,37.7256942942622,"37.7256942942622, -122.381063098355"
120245526,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,03/24/2012 07:00 AM +0000,10:00,INGLESIDE,NONE,400 Block of PERALTA AV,-122.408890856538,37.7447466573814,"37.7447466573814, -122.408890856538"
120245526,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,03/24/2012 07:00 AM +0000,10:00,INGLESIDE,NONE,400 Block of PERALTA AV,-122.408890856538,37.7447466573814,"37.7447466573814, -122.408890856538"
120245548,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,03/23/2012 07:00 AM +0000,16:50,PARK,NONE,600 Block of HAIGHT ST,-122.4322296336,37.7719899852208,"37.7719899852208, -122.4322296336"
120245560,NON-CRIMINAL,LOST PROPERTY,Monday,03/26/2012 07:00 AM +0000,17:30,SOUTHERN,NONE,MARKET ST / POWELL ST,-122.407545855931,37.784401179486,"37.784401179486, -122.407545855931"
120245617,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,03/26/2012 07:00 AM +0000,17:15,INGLESIDE,NONE,400 Block of ELLSWORTH ST,-122.414688375462,37.7380223976706,"37.7380223976706, -122.414688375462"
120245651,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,03/26/2012 07:00 AM +0000,15:00,TARAVAL,NONE,0 Block of CHUMASERO DR,-122.473225086569,37.7139625948505,"37.7139625948505, -122.473225086569"
120245673,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,03/26/2012 07:00 AM +0000,16:30,TARAVAL,NONE,1900 Block of TARAVAL ST,-122.486657533234,37.7426006549002,"37.7426006549002, -122.486657533234"
120245714,ROBBERY,"ROBBERY, BODILY FORCE",Monday,03/26/2012 07:00 AM +0000,19:00,INGLESIDE,NONE,2100 Block of GENEVA AV,-122.42053644771,37.7084755811796,"37.7084755811796, -122.42053644771"
120245786,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,03/16/2012 07:00 AM +0000,18:00,MISSION,NONE,24TH ST / CHURCH ST,-122.427439726983,37.7517051328881,"37.7517051328881, -122.427439726983"
120245786,NON-CRIMINAL,LOST PROPERTY,Friday,03/16/2012 07:00 AM +0000,18:00,MISSION,NONE,24TH ST / CHURCH ST,-122.427439726983,37.7517051328881,"37.7517051328881, -122.427439726983"
120245811,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,03/26/2012 07:00 AM +0000,00:01,RICHMOND,NONE,BAKER ST / SUTTER ST,-122.44318233157,37.784827342211,"37.784827342211, -122.44318233157"
120245899,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Sunday,03/25/2012 07:00 AM +0000,23:00,SOUTHERN,NONE,0 Block of GOUGH ST,-122.421047302195,37.7723732278728,"37.7723732278728, -122.421047302195"
120245968,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,03/26/2012 07:00 AM +0000,20:43,PARK,PSYCHOPATHIC CASE,1400 Block of HAIGHT ST,-122.445961009378,37.7700960868134,"37.7700960868134, -122.445961009378"
120246057,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/26/2012 07:00 AM +0000,20:45,CENTRAL,NONE,NORTHPOINT ST / GRANT AV,-122.408899279016,37.8071620563288,"37.8071620563288, -122.408899279016"
120246063,NON-CRIMINAL,FOUND PROPERTY,Monday,03/26/2012 07:00 AM +0000,00:01,MISSION,NONE,16TH ST / MISSION ST,-122.419671780296,37.7650501214668,"37.7650501214668, -122.419671780296"
120246079,FORGERY/COUNTERFEITING,"FORGERY, NOTES",Wednesday,03/14/2012 07:00 AM +0000,00:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"37.7752316978114, -122.403742962696"
120246126,NON-CRIMINAL,FOUND PROPERTY,Monday,03/26/2012 07:00 AM +0000,21:35,PARK,NONE,700 Block of PAGE ST,-122.433094124509,37.7727603568298,"37.7727603568298, -122.433094124509"
120247152,ASSAULT,BATTERY OF A POLICE OFFICER,Tuesday,03/27/2012 07:00 AM +0000,11:27,SOUTHERN,"ARREST, CITED",POWELL ST / MARKET ST,-122.407545855931,37.784401179486,"37.784401179486, -122.407545855931"
120246182,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,03/26/2012 07:00 AM +0000,21:30,BAYVIEW,NONE,6300 Block of 3RD ST,-122.396226405924,37.7207648601854,"37.7207648601854, -122.396226405924"
120246198,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,03/26/2012 07:00 AM +0000,18:45,TARAVAL,NONE,0 Block of YERBABUENA AV,-122.463733506368,37.7374790305534,"37.7374790305534, -122.463733506368"
120246201,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,03/26/2012 07:00 AM +0000,22:20,PARK,"ARREST, CITED",CASTRO ST / 16TH ST,-122.435318423327,37.7641020287178,"37.7641020287178, -122.435318423327"
120246217,ASSAULT,BATTERY,Monday,03/26/2012 07:00 AM +0000,21:20,INGLESIDE,NONE,1700 Block of DOLORES ST,-122.424087137003,37.742165354206,"37.742165354206, -122.424087137003"
120246245,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,03/26/2012 07:00 AM +0000,09:45,MISSION,NONE,SOUTH VAN NESS AV / 26TH ST,-122.415954301518,37.7491729638325,"37.7491729638325, -122.415954301518"
120246267,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Saturday,03/24/2012 07:00 AM +0000,12:00,INGLESIDE,NONE,1600 Block of DOLORES ST,-122.424413693686,37.7426763695612,"37.7426763695612, -122.424413693686"
120246295,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,03/27/2012 07:00 AM +0000,22:38,PARK,"ARREST, BOOKED",500 Block of PARNASSUS AV,-122.457892137714,37.7634266670342,"37.7634266670342, -122.457892137714"
120246314,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,03/26/2012 07:00 AM +0000,22:25,TARAVAL,NONE,RANDOLPH ST / ARCH ST,-122.467092240422,37.7142735660512,"37.7142735660512, -122.467092240422"
120246364,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,03/26/2012 07:00 AM +0000,22:30,BAYVIEW,NONE,1500 Block of REVERE AV,-122.389435350768,37.7311168284931,"37.7311168284931, -122.389435350768"
120246411,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/26/2012 07:00 AM +0000,22:45,SOUTHERN,NONE,500 Block of BRYANT ST,-122.396875125553,37.7804595973405,"37.7804595973405, -122.396875125553"
120246427,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/26/2012 07:00 AM +0000,22:45,SOUTHERN,NONE,500 Block of BRYANT ST,-122.396875125553,37.7804595973405,"37.7804595973405, -122.396875125553"
120246427,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,03/26/2012 07:00 AM +0000,22:45,SOUTHERN,NONE,500 Block of BRYANT ST,-122.396875125553,37.7804595973405,"37.7804595973405, -122.396875125553"
120246433,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Monday,03/26/2012 07:00 AM +0000,23:36,SOUTHERN,NONE,200 Block of MARKET ST,-122.39740127787,37.7924412818431,"37.7924412818431, -122.39740127787"
120246449,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,03/26/2012 07:00 AM +0000,22:45,SOUTHERN,NONE,500 Block of BRYANT ST,-122.396875125553,37.7804595973405,"37.7804595973405, -122.396875125553"
120246455,MISSING PERSON,MISSING ADULT,Friday,03/23/2012 07:00 AM +0000,08:00,PARK,NONE,600 Block of SCOTT ST,-122.436284129433,37.7757486328604,"37.7757486328604, -122.436284129433"
120246499,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Tuesday,03/27/2012 07:00 AM +0000,00:24,INGLESIDE,NONE,30TH ST / SAN JOSE AV,-122.423286810998,37.7422960681573,"37.7422960681573, -122.423286810998"
120246499,OTHER OFFENSES,RESISTING ARREST,Tuesday,03/27/2012 07:00 AM +0000,00:24,INGLESIDE,NONE,30TH ST / SAN JOSE AV,-122.423286810998,37.7422960681573,"37.7422960681573, -122.423286810998"
120246499,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/27/2012 07:00 AM +0000,00:24,INGLESIDE,NONE,30TH ST / SAN JOSE AV,-122.423286810998,37.7422960681573,"37.7422960681573, -122.423286810998"
120246580,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,03/27/2012 07:00 AM +0000,03:58,TENDERLOIN,PSYCHOPATHIC CASE,300 Block of MASON ST,-122.40970912561,37.7865310821316,"37.7865310821316, -122.40970912561"
120246596,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,03/27/2012 07:00 AM +0000,04:00,MISSION,NONE,3600 Block of CESAR CHAVEZ ST,-122.421812267819,37.7481643964872,"37.7481643964872, -122.421812267819"
120246609,MISSING PERSON,MISSING JUVENILE,Monday,03/26/2012 07:00 AM +0000,21:00,TARAVAL,NONE,1500 Block of 47TH AV,-122.503528618547,37.7574802153423,"37.7574802153423, -122.503528618547"
120246615,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,03/27/2012 07:00 AM +0000,05:00,BAYVIEW,NONE,0 Block of HARBOR RD,-122.377295683992,37.7315177117555,"37.7315177117555, -122.377295683992"
120246621,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Tuesday,03/27/2012 07:00 AM +0000,05:40,TENDERLOIN,"ARREST, CITED",0 Block of JONES ST,-122.412116857521,37.7813559666094,"37.7813559666094, -122.412116857521"
120246621,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Tuesday,03/27/2012 07:00 AM +0000,05:40,TENDERLOIN,"ARREST, CITED",0 Block of JONES ST,-122.412116857521,37.7813559666094,"37.7813559666094, -122.412116857521"
120246637,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Tuesday,03/27/2012 07:00 AM +0000,05:54,TENDERLOIN,NONE,300 Block of EDDY ST,-122.414235429362,37.7837588815651,"37.7837588815651, -122.414235429362"
120246637,TRESPASS,TRESPASSING,Tuesday,03/27/2012 07:00 AM +0000,05:54,TENDERLOIN,NONE,300 Block of EDDY ST,-122.414235429362,37.7837588815651,"37.7837588815651, -122.414235429362"
120246643,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Tuesday,03/27/2012 07:00 AM +0000,05:36,PARK,NONE,400 Block of BURNETT AV,-122.444285475531,37.7535277524822,"37.7535277524822, -122.444285475531"
120246659,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,03/27/2012 07:00 AM +0000,06:00,CENTRAL,NONE,300 Block of STOCKTON ST,-122.406900445344,37.7889342233391,"37.7889342233391, -122.406900445344"
120246665,NON-CRIMINAL,FOUND PROPERTY,Tuesday,03/27/2012 07:00 AM +0000,06:25,INGLESIDE,NONE,500 Block of SILVER AV,-122.425389389126,37.7287818123663,"37.7287818123663, -122.425389389126"
120246693,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,03/27/2012 07:00 AM +0000,07:35,INGLESIDE,NONE,0 Block of ROSCOE ST,-122.418873584745,37.7348876584302,"37.7348876584302, -122.418873584745"
120246712,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Tuesday,03/27/2012 07:00 AM +0000,07:27,TARAVAL,NOT PROSECUTED,1200 Block of 9TH AV,-122.487844040027,37.7637880068768,"37.7637880068768, -122.487844040027"
120246740,NON-CRIMINAL,FOUND PROPERTY,Tuesday,03/27/2012 07:00 AM +0000,07:30,TARAVAL,NONE,1500 Block of 22ND AV,-122.480100771184,37.7580875116591,"37.7580875116591, -122.480100771184"
120246869,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,03/16/2012 07:00 AM +0000,06:00,PARK,NONE,2400 Block of GEARY BL,-122.443204929701,37.7827983559095,"37.7827983559095, -122.443204929701"
